sample,Apogonidae Apogon sp1,Apogonidae Ostorhinchus aureus,Balistidae Sufflamen fraenatum,Balistidae Unknown spp,Balistidae Xanthichthys lineopunctatus,Caesionidae Pterocaesio chrysozona,Carangidae Carangoides chrysophrys,Carangidae Carangoides coeruleopinnatus,Carangidae Carangoides fulvoguttatus,Carangidae Carangoides gymnostethus,Carangidae Carangoides spp,Carangidae Decapterus spp,Carangidae Gnathanodon speciosus,Carangidae Pseudocaranx spp,Carangidae Seriola spp,Carangidae Unknown spp,Carcharhinidae Carcharhinus albimarginatus,Carcharhinidae Carcharhinus plumbeus,Carcharhinidae Carcharhinus spp,Chaetodontidae Chaetodon assarius,Chaetodontidae Heniochus acuminatus,Chaetodontidae Heniochus diphreutes,Chaetodontidae Heniochus spp,Cirrhitidae Cyprinocirrhites polyactis,Clupeidae Unknown spp,Echeneidae Echeneis naucrates,Gobiidae Unknown spp,Holocentridae Sargocentron rubrum,Holocentridae Sargocentron spp,Labridae Bodianus bilunulatus,Labridae Bodianus solatus,Labridae Coris caudimacula,Labridae Labroides dimidiatus,Labridae Suezichthys cyanolaemus,Lethrinidae Gymnocranius sp1,Lethrinidae Lethrinus miniatus,Lethrinidae Lethrinus ravus,Lethrinidae Lethrinus rubrioperculatus,Lethrinidae Unknown spp,Lutjanidae Aphareus rutilans,Lutjanidae Lutjanus lemniscatus,Lutjanidae Lutjanus sebae,Lutjanidae Pristipomoides sp1,Lutjanidae Pristipomoides spp,Microdesmidae Ptereleotris heteroptera,Monacanthidae Unknown spp,Mullidae Parupeneus cyclostomus,Mullidae Parupeneus spilurus,Mullidae Unknown spp,Nemipteridae Pentapodus nagasakiensis,Nemipteridae Unknown spp,Ostraciidae Unknown spp,Pinguipedidae Parapercis nebulosa,Pomacanthidae Chaetodontoplus spp,Pomacanthidae Pomacanthus semicirculatus,Pomacentridae Amblypomacentrus breviceps,Priacanthidae Priacanthus hamrur,Priacanthidae Priacanthus spp,Scombridae Scomberomorus spp,Serranidae Cephalopholis sonnerati,Serranidae Epinephelus areolatus,Serranidae Epinephelus multinotatus,Serranidae Epinephelus spp,Serranidae Plectropomus spp,Serranidae Pseudanthias fasciata,Serranidae Pseudanthias georgei,Serranidae Pseudanthias spp,Serranidae Unknown spp,Sparidae Dentex spp,SUS SUS sus,Triakidae Unknown spp,Acanthuridae Naso brachycentron,Acanthuridae Naso fageni,Acanthuridae Naso hexacanthus,Albulidae Albula argentea,Apogonidae Apogon spp,Apogonidae Unknown spp,Balistidae Abalistes filamentosus,Balistidae Abalistes stellatus,Balistidae Pseudobalistes flavimarginatus,Balistidae Pseudobalistes fuscus,Carangidae Carangoides caeruleopinnatus,Carangidae Carangoides equula,Carangidae Caranx ignobilis,Carangidae Caranx lugubris,Carangidae Caranx sexfasciatus,Carangidae Decapterus muroadsi,Carangidae Seriola dumerili,Carangidae Seriola rivoliana,Carangidae Seriola sp1,Carangidae Seriolina nigrofasciata,Carangidae Unknown sp10,Carcharhinidae Carcharhinus macloti,Carcharhinidae Galeocerdo cuvier,Carcharhinidae Hemitriakis spp,Carcharhinidae Loxodon macrorhinus,Carcharhinidae Unknown spp,Cirrhitidae Cirrhitichthys aprinus,Cirrhitidae Paracirrhites forsteri,Dasyatidae Taeniurops meyeni,Ephippidae Platax batavianus,Fistulariidae Fistularia commersonii,Haemulidae Diagramma pictum,Labridae Bodianus izuensis,Labridae Choerodon sp1,Labridae Choerodon zamboangae,Labridae Diproctacanthus xanthurus,Labridae Oxycheilinus orientalis,Labridae Unknown spp,Lethrinidae Gymnocranius euanus,Lethrinidae Gymnocranius grandoculis,Lethrinidae Lethrinus nebulosus,Lethrinidae Lethrinus olivaceus,Lethrinidae Lethrinus spp,Lutjanidae Aprion virescens,Lutjanidae Pristipomoides filamentosus,Lutjanidae Pristipomoides multidens,Lutjanidae Pristipomoides typus,Malacanthidae Malacanthus brevirostris,Malacanthidae Malacanthus latovittatus,Microdesmidae Ptereleotris spp,Monacanthidae Aluterus monoceros,Mullidae Mulloidichthys flavolineatus,Mullidae Parupeneus chrysopleuron,Mullidae Parupeneus heptacanthus,Mullidae Upeneus moluccensis,Muraenidae Gymnothorax berndti,Muraenidae Gymnothorax javanicus,Muraenidae Gymnothorax pseudothyrsoideus,Muraenidae Gymnothorax sp1,Nemipteridae Nemipterus spp,Nemipteridae Nemipterus virgatus,Nemipteridae Parascolopsis eriomma,Nemipteridae Parascolopsis inermis,Nemipteridae Pentapodus spp,Nemipteridae Pentapodus vitta,Pinguipedidae Parapercis clathrata,Pinguipedidae Parapercis spp,Pomacanthidae Apolemichthys trimaculatus,Pomacanthidae Chaetodontoplus personifer,Pomacanthidae Pomacanthus imperator,Pteroidae Pterois antennata,Rhinobatidae Rhinobatos sainsburyi,Rhynchobatidae Rhynchobatus laevis,Scaridae Scarus ghobban,Scaridae Scarus sp3,Scombridae Scomberomorus commerson,Serranidae Epinephelus amblycephalus,Serranidae Epinephelus coioides,Serranidae Epinephelus morrhua,Serranidae Epinephelus rivulatus,Serranidae Epinephelus tukula,Serranidae Variola louti,Sparidae Argyrops spinifer,Sparidae Chrysophrys auratus,Sphyraenidae Sphyraena forsteri,Sphyraenidae Sphyraena jello,Sphyraenidae Sphyraena qenie,Sphyraenidae Sphyraena spp,Sphyrnidae Sphyrna mokarran,Stegostomatidae Stegostoma fasciatum,Synodontidae Saurida undosquamis,Tetraodontidae Arothron stellatus,Tetraodontidae Lagocephalus lunaris,Tetraodontidae Lagocephalus sceleratus,Triakidae Hemitriakis falcata,Triakidae Mustelus ravidus,Triakidae Mustelus stevensi,,method,campaignid,latitude,longitude,status,depth,location,rock,broad.hydroids,broad.invertebrate.complex,broad.octocoral.black,broad.sponges,sand,inverts,broad.total.points.annotated,mean.relief,sd.relief,broad.bryozoa,id,z,slope,aspect,tpi,tri,roughness,detrended,lineartrend
18,0,0,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,0,0,0,1,6,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7101,113.5492,NA,91.5,Point Cloates,0,0,0,0,0,1,0,15,0,0,0,175,-81.92453003,0.874492324,278.4379663,0.356734276,3.063401222,9.246437073,8.410369873,-90.3348999
19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7437,113.484,Fished,206,Point Cloates,0,0,0,0,0,1,0,29,0,0,0,137,-218.678772,1.433312962,292.8204675,-0.856243134,5.103370667,17.06520081,-4.961960793,-213.7168121
19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.6847,113.5669,NA,76.4,Point Cloates,0,0,0,8,4,0.2,0.8,15,2.045454545,0.722249972,0,199,-77.49702454,0.816066507,288.6946315,-0.257102013,2.908493996,9.400032043,-12.76180267,-64.73522186
20,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7212,113.5561,NA,76,Point Cloates,0,0,1,0,0,0.966666667,0.033333333,30,0.04,0.2,0,169,-71.03482056,0.51108898,282.9610997,0.410969734,1.800160408,5.669715881,6.290082932,-77.3249054
21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7563,113.5189,Fished,112,Point Cloates,0,0,4,6,3,0.409090909,0.590909091,22,1.285714286,0.643650304,0,122,-104.1746674,0.669259463,265.7039575,0.786273003,2.488566399,6.783233643,34.43663406,-138.6112976
21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.6893,113.5652,NA,77.3,Point Cloates,0,1,2,15,3,0.322580645,0.677419355,31,1.375,0.646898957,0,192,-74.31320953,0.799799446,302.3231945,-0.336053848,2.796154022,10.13246918,-10.6977253,-63.61548615
22,0,0,2,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,16,7,1,0,3,0,1,5,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7812,113.4964,Fished,138,Point Cloates,0,0,6,1,4,0.607142857,0.392857143,28,1.052631579,0.779863536,0,115,-121.165657,1.545438388,292.509748,2.282829285,5.742994308,16.76192474,53.29779434,-174.4634552
22,0,0,2,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,16,7,1,0,3,0,1,5,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7072,113.5554,NA,81.3,Point Cloates,0,0,3,8,10,0.34375,0.65625,32,1.44,0.65064071,0,177,-72.96648407,0.601919256,270.9505993,-0.045639038,2.048847198,5.791526794,5.036839962,-78.00332642
23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7362,113.4887,Fished,204,Point Cloates,0,0,0,0,0,1,0,27,0,0,0,135,-215.4006653,1.395697162,295.0459208,-0.722082138,5.013029099,17.03182983,-10.15133762,-205.2493286
23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.734,113.542,NA,91.4,Point Cloates,0,0,0,0,0,1,0,35,0,0,0,157,-86.74945068,0.829568798,287.5597926,-0.096309662,2.956277847,9.680725098,14.74771118,-101.4971619
24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7426,113.5507,NA,79.3,Point Cloates,0,0,0,1,0,0.971428571,0.028571429,35,0.08,0.276887462,0,154,-71.84077454,0.557358211,271.5319128,-0.172895432,1.937479019,5.5728302,13.90450954,-85.74528503
25,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7937,113.4939,Fished,135,Point Cloates,0,2,1,1,2,0.8,0.2,30,0.684210526,0.582392725,0,116,-117.2098389,2.069419298,308.2696554,1.129307747,6.983206749,26.70048523,57.42140198,-174.6312408
25,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7053,113.5466,NA,99.5,Point Cloates,0,0,1,5,3,0.735294118,0.264705882,34,0.869565217,0.694415898,0,180,-87.94966125,1.336083688,278.020245,0.723936081,4.593408585,13.98600006,7.55211401,-95.50177765
26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7537,113.4763,Fished,209,Point Cloates,0,0,0,0,0,1,0,10,0,0,0,138,-225.371048,1.299151473,290.276132,-0.999485016,4.624847412,15.50230408,1.389047503,-226.7601013
26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7615,113.5484,NA,77.2,Point Cloates,0,0,0,0,0,1,0,36,0,0,0,141,-70.41812897,0.486485809,280.7503946,0.29061985,1.705174446,6.091209412,19.86625671,-90.28438568
27,0,0,1,0,0,0,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7027,113.556,No-take,77.8,Point Cloates,0,1,4,12,2,0.321428571,0.678571429,28,1.333333333,0.795822426,0,128,-72.7689209,0.646030278,275.1401791,0.446352005,2.26729393,6.619125366,5.509490013,-78.27841187
27,0,0,1,0,0,0,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7254,113.5459,NA,90.4,Point Cloates,0,0,1,0,0,0.96969697,0.03030303,33,0.04,0.2,0,167,-82.11867523,0.773189576,281.6189527,0.122785568,2.736520767,8.308410645,11.33737278,-93.45604706
28,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.6987,113.5625,NA,76.3,Point Cloates,0,0,2,6,2,0.72972973,0.27027027,37,0.833333333,0.564659703,0,186,-68.6032486,0.580294618,293.4567017,0.592523575,2.07400322,6.647460938,1.835255265,-70.43850708
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.691,113.5564,NA,87.9,Point Cloates,0,0,0,12,3,0.583333333,0.416666667,36,1.535714286,1.07089934,0,194,-85.62740326,1.382199036,302.8844445,0.005514145,4.811162949,17.52193451,-5.109741688,-80.51766205
30,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7058,113.5588,NA,78.5,Point Cloates,0,0,1,11,0,0.684210526,0.315789474,38,0.535714286,0.576203594,0,178,-70.17450714,0.515244743,267.505811,0.354198456,1.739280701,4.848106384,3.650840521,-73.8253479
31,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7542,113.5424,NA,82.3,Point Cloates,0,0,3,2,2,0.8,0.2,35,0.208333333,0.414851117,0,146,-79.80143738,0.717243808,276.72266,0.164597511,2.49711132,6.937072754,21.3225174,-101.1239548
32,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7239,113.5552,NA,78.3,Point Cloates,0,2,1,0,0,0.909090909,0.090909091,33,0.2,0.410391341,0,168,-70.71511841,0.49986372,276.9852757,0.298833847,1.717193604,5.213165283,6.633831501,-77.34895325
33,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.719,113.549,NA,85.4,Point Cloates,0,0,2,1,0,0.903225806,0.096774194,31,0,0,0,172,-80.74597931,0.804784023,277.7306867,-0.038983345,2.818367958,8.106376648,8.913469315,-89.65944672
