"","sample.x","scientific","maxn","family","genus","species","campaignid.x","latitude.x","longitude.x","date.time","location.x","status.x","depth.x","successful.count.x","successful.length.x","method.x","unique_id","date.x","time","site.x","observer.count","sample.y","latitude.y","longitude.y","date.y","site.y","location.y","depth.y","successful.count.y","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","method.y","campaignid.y","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","sample","method","campaignid","latitude","longitude","date","location","status.y","site","depth","successful.count","successful.length.y"
"521","49","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7309,113.5443,NA,NA,NA,89.5,"No","No","BRUV","2022-05_PtCloates_stereo-BRUVS_49",20220520,"14:20:55",NA,"N/A","49",-22.7309,113.5443,20220520,NA,"Point Cloates",89.5,"No",0,0,1,2,0,0.785714285714286,14,0.2,0.414039335605413,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,158,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0.214285714285714,"49","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7309,113.5443,20220520,NA,NA,NA,89.5,"No","No"
"522","5","Lethrinidae Gymnocranius sp1",3,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7218,113.5506,NA,NA,NA,81.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_5",20220522,"08:50:54",NA,"Kaitlin McCloghry","5",-22.7218,113.5506,20220522,NA,"Point Cloates",81.9,"Yes",0,2,2,1,1,0.837837837837838,37,0.214285714285714,0.417855447018672,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,170,76.7877502441406,0.722166548228501,278.716543080746,0.0834312438964844,2.51445579528809,7.61016845703125,8.58411979675293,-85.3718719482422,0.162162162162162,"5","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7218,113.5506,20220522,NA,NA,NA,81.9,"Yes","Yes"
"523","50","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7173,113.5528,NA,NA,NA,81.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_50",20220522,"10:14:30",NA,"Kaitlin McCloghry","50",-22.7173,113.5528,20220522,NA,"Point Cloates",81.9,"Yes",0,0,2,0,3,0.857142857142857,35,0.56,0.506622805119022,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,173,74.567497253418,0.598560591021988,277.086991833288,0.235849380493164,2.09148788452148,6.31320190429688,6.89075374603271,-81.458251953125,0.142857142857143,"50","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7173,113.5528,20220522,NA,NA,NA,81.9,"Yes","Yes"
"524","51","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.69,113.5609,NA,NA,NA,79.4,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_51",20220522,"14:49:13",NA,"Henry Evans","51",-22.69,113.5609,20220522,NA,"Point Cloates",79.4,"Yes",0,0,0,10,5,0.594594594594595,37,1.16,0.8,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,193,77.8889846801758,0.907276586315289,311.770545558695,-0.427116394042969,3.18288421630859,12.3326568603516,-6.2061128616333,-71.6828689575195,0.405405405405405,"51","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.69,113.5609,20220522,NA,NA,NA,79.4,"Yes","Yes"
"525","52","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7635,113.5348,NA,NA,NA,91,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_52",20220520,"08:50:37",NA,"Molly Gerrans","52",-22.7635,113.5348,20220520,NA,"Point Cloates",91,"Yes",0,2,2,1,1,0.8,30,0.291666666666667,0.464305621487537,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,140,85.0333862304688,0.74507776366466,276.054188869967,-0.256486892700195,2.63635635375977,8.28347015380859,27.4680137634277,-112.501403808594,0.2,"52","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7635,113.5348,20220520,NA,NA,NA,91,"Yes","Yes"
"526","53","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.6839,113.5636,NA,NA,NA,78.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_53",20220526,"08:29:10",NA,"Kaitlin McCloghry","53",-22.6839,113.5636,20220526,NA,"Point Cloates",78.2,"Yes",0,5,0,6,18,0.0333333333333333,30,2,0.666666666666667,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,198,80.8049697875977,0.8457696179968,292.089583524652,0.00375556945800781,3.0037841796875,10.4301300048828,-11.7048454284668,-69.1001281738281,0.966666666666667,"53","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6839,113.5636,20220526,NA,NA,NA,78.2,"Yes","Yes"
"527","54","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7654,113.5392,NA,NA,NA,83.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_54",20220520,"08:32:36",NA,"Molly Gerrans","54",-22.7654,113.5392,20220520,NA,"Point Cloates",83.1,"Yes",0,0,0,2,1,0.884615384615385,26,0.478260869565217,0.510753918455249,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,139,79.6699981689453,0.593030467330739,293.241813556023,-1.0897855758667,2.1430025100708,6.24996948242188,25.0873565673828,-104.757354736328,0.115384615384615,"54","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7654,113.5392,20220520,NA,NA,NA,83.1,"Yes","Yes"
"528","55","Lethrinidae Gymnocranius sp1",5,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7564,113.529,NA,NA,NA,89.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_55",20220520,"09:48:49",NA,"test video","55",-22.7564,113.529,20220520,NA,"Point Cloates",89.1,"Yes",0,0,1,7,10,0.4375,32,1.1304347826087,0.45769658728016,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,144,92.5276947021484,0.729012477029685,279.456483524867,0.283512115478516,2.56309127807617,7.53408050537109,28.6352100372314,-121.162902832031,0.5625,"55","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7564,113.529,20220520,NA,NA,NA,89.1,"Yes","Yes"
"529","56","Lethrinidae Gymnocranius sp1",2,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7534,113.5302,NA,NA,NA,99.8,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_56",20220520,"10:09:08",NA,"Kaitlin McCloghry","56",-22.7534,113.5302,20220520,NA,"Point Cloates",99.8,"Yes",0,0,0,0,2,0.9375,32,0.08,0.276887462097269,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,145,89.762565612793,0.625984302857735,283.115856072894,0.703031539916992,2.21840858459473,6.91551208496094,27.409854888916,-117.172416687012,0.0625,"56","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7534,113.5302,20220520,NA,NA,NA,99.8,"Yes","Yes"
"530","57","Lethrinidae Gymnocranius sp1",4,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.6751,113.561,NA,NA,NA,88.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_57",20220526,"08:11:51",NA,"Kaitlin McCloghry","57",-22.6751,113.561,20220526,NA,"Point Cloates",88.2,"Yes",0,0,0,18,7,0.21875,32,1.8,0.695852373938459,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,195,89.3179397583008,1.02138240247248,281.007399238161,-0.495477676391602,3.61158180236816,10.2959594726562,-13.2102823257446,-76.1076583862305,0.78125,"57","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6751,113.561,20220526,NA,NA,NA,88.2,"Yes","Yes"
"531","58","Lethrinidae Gymnocranius sp1",8,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7056,113.5502,NA,NA,NA,90.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_58",20220522,"12:28:44",NA,"Kaitlin McCloghry","58",-22.7056,113.5502,20220522,NA,"Point Cloates",90.9,"Yes",0,1,0,3,0,0.851851851851852,27,0.25,0.444261658319319,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,179,79.2675857543945,0.823565183651878,275.654076942645,0.0431652069091797,2.84984397888184,8.32405090332031,7.32804203033447,-86.5956268310547,0.148148148148148,"58","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7056,113.5502,20220522,NA,NA,NA,90.9,"Yes","Yes"
"532","59","Lethrinidae Gymnocranius sp1",2,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7437,113.5452,NA,NA,NA,83.5,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_59",20220520,"12:37:35",NA,"Kaitlin McCloghry","59",-22.7437,113.5452,20220520,NA,"Point Cloates",83.5,"Yes",0,2,2,1,3,0.724137931034483,29,0.5,0.510753918455249,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,153,76.598258972168,0.614093782456677,278.700106014441,0.298365592956543,2.13369083404541,6.49835968017578,16.7190818786621,-93.3173370361328,0.275862068965517,"59","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7437,113.5452,20220520,NA,NA,NA,83.5,"Yes","Yes"
"533","6","Lethrinidae Gymnocranius sp1",3,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7459,113.5531,NA,NA,NA,74.3,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_6",20220520,"12:30:12",NA,"Kaitlin McCloghry","6",-22.7459,113.5531,20220520,NA,"Point Cloates",74.3,"Yes",0,0,0,0,0,1,29,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,152,69.060302734375,0.488923437641363,280.02379137373,0.197895050048828,1.73542785644531,4.77818298339844,13.1987152099609,-82.2590179443359,0,"6","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7459,113.5531,20220520,NA,NA,NA,74.3,"Yes","Yes"
"534","60","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7516,113.5386,NA,NA,NA,91,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_60",20220520,"12:05:02",NA,"Kaitlin McCloghry","60",-22.7516,113.5386,20220520,NA,"Point Cloates",91,"Yes",0,0,0,2,2,0.833333333333333,24,0.5,0.606976978666884,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,148,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.166666666666667,"60","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7516,113.5386,20220520,NA,NA,NA,91,"Yes","Yes"
"535","61","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.6779,113.5654,NA,NA,NA,79.8,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_61",20220526,"08:23:34",NA,"Kaitlin McCloghry","61",-22.6779,113.5654,20220526,NA,"Point Cloates",79.8,"Yes",0,1,1,11,0,0.580645161290323,31,0.916666666666667,0.775531608229039,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,197,79.092903137207,0.889217651274945,279.709020453082,0.19163703918457,3.05923843383789,9.37513732910156,-12.9283008575439,-66.1646041870117,0.419354838709677,"61","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6779,113.5654,20220526,NA,NA,NA,79.8,"Yes","Yes"
"536","62","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7375,113.542,NA,NA,NA,90.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_62",20220520,"14:11:26",NA,"Henry Evans","62",-22.7375,113.542,20220520,NA,"Point Cloates",90.1,"Yes",0,0,1,4,8,0.657894736842105,38,0.739130434782609,0.688700443150182,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,156,83.8419952392578,0.677866830408193,292.502972049002,0.186274528503418,2.42430591583252,8.39495086669922,17.4736671447754,-101.31566619873,0.342105263157895,"62","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7375,113.542,20220520,NA,NA,NA,90.1,"Yes","Yes"
"537","63","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.6744,113.5666,NA,NA,NA,81.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_63",20220526,"08:17:59",NA,"Kaitlin McCloghry","63",-22.6744,113.5666,20220526,NA,"Point Cloates",81.1,"Yes",0,1,0,3,0,0.84,25,0.318181818181818,0.476731294622796,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,196,80.6893920898438,0.961887707670935,280.626241703402,0.232696533203125,3.40553665161133,10.0945358276367,-12.762601852417,-67.9267883300781,0.16,"63","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6744,113.5666,20220526,NA,NA,NA,81.1,"Yes","Yes"
"538","64","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7343,113.5508,NA,NA,NA,79.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_64",20220520,"14:30:16",NA,"Kaitlin McCloghry","64",-22.7343,113.5508,20220520,NA,"Point Cloates",79.2,"Yes",0,0,1,4,1,0.8125,32,0.44,0.506622805119022,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,160,74.0769119262695,0.668145711623484,285.428643780015,-0.195757865905762,2.39053821563721,7.28445434570312,11.2678279876709,-85.3447418212891,0.1875,"64","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7343,113.5508,20220520,NA,NA,NA,79.2,"Yes","Yes"
"539","7","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7574,113.5382,NA,NA,NA,89.3,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_7",20220520,"09:36:32",NA,"Kaitlin McCloghry","7",-22.7574,113.5382,20220520,NA,"Point Cloates",89.3,"Yes",0,1,1,0,1,0.909090909090909,33,0.12,0.33166247903554,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,143,81.3750076293945,0.574421746335714,298.232004321277,-0.423488616943359,2.08941459655762,7.23994445800781,23.5441398620605,-104.919151306152,0.0909090909090909,"7","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7574,113.5382,20220520,NA,NA,NA,89.3,"Yes","Yes"
"540","8","Lethrinidae Gymnocranius sp1",6,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.7298,113.5538,NA,NA,NA,76.4,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_8",20220522,"08:12:35",NA,"Kaitlin McCloghry","8",-22.7298,113.5538,20220522,NA,"Point Cloates",76.4,"Yes",0,0,0,0,0,1,28,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,164,72.5127182006836,0.588809386917294,281.060568301988,0.119852066040039,2.08586120605469,6.12709045410156,8.82851982116699,-81.3412399291992,0,"8","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7298,113.5538,20220522,NA,NA,NA,76.4,"Yes","Yes"
"541","9","Lethrinidae Gymnocranius sp1",6,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_stereo-BRUVS",-22.6934,113.5571,NA,NA,NA,84.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_9",20220522,"14:27:15",NA,"Henry Evans","9",-22.6934,113.5571,20220522,NA,"Point Cloates",84.9,"Yes",0,0,1,2,0,0.914285714285714,35,0.2,0.408248290463863,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,189,81.5772552490234,1.42965516122184,306.607526948782,0.27348518371582,4.8843822479248,18.4683380126953,-1.63264286518097,-79.9446105957031,0.0857142857142857,"9","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6934,113.5571,20220522,NA,NA,NA,84.9,"Yes","Yes"
"542","1","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.696,113.5315,NA,"Point Cloates","No-take",129,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_1",20210518,"14:56:00","inNP.1","Charlotte Aston/Henry Evans","1",-22.696,113.5315,20210518,"inNP.1","Point Cloates",129,NA,0,0,5,1,11,0.433333333333333,30,2,0.794719414239026,"BRUV","2021-05_PtCloates_BRUVS",0,126,124.10523223877,2.23228791748589,295.306561180768,0.934113502502441,7.98588466644287,27.0492706298828,3.23041462898254,-127.335647583008,0.566666666666667,"1","BRUV","2021-05_PtCloates_BRUVS",-22.696,113.5315,20210518,"Point Cloates","No-take","inNP.1",129,"Yes","Yes"
"543","10","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.6734,113.524,NA,"Point Cloates","No-take",197,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_10",20210518,"15:27:00","inNP.10","Charlotte Aston","10",-22.6734,113.524,20210518,"inNP.10","Point Cloates",197,"Yes",0,0,0,0,0,1,34,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,131,198.656372070312,1.49457756882804,290.051184703001,-1.02558135986328,5.32248687744141,18.0806732177734,-42.9300994873047,-155.726272583008,0,"10","BRUV","2021-05_PtCloates_BRUVS",-22.6734,113.524,20210518,"Point Cloates","No-take","inNP.10",197,"Yes","Yes"
"544","11","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.6761,113.5387,NA,"Point Cloates","No-take",139,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_11",20210518,"15:20:00","inNP.11","Charlotte Aston","11",-22.6761,113.5387,20210518,"inNP.11","Point Cloates",139,"Yes",0,1,8,2,3,0.423076923076923,26,1.63157894736842,0.597264720370147,"BRUV","2021-05_PtCloates_BRUVS",1,130,133.520614624023,2.50618992035892,289.365786435476,0.296189308166504,8.95210552215576,28.9575500488281,-12.6342725753784,-120.886344909668,0.576923076923077,"11","BRUV","2021-05_PtCloates_BRUVS",-22.6761,113.5387,20210518,"Point Cloates","No-take","inNP.11",139,"Yes","Yes"
"545","12","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7262,113.5214,NA,"Point Cloates","No-take",126,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_12",20210518,"12:48:00","inNP.12","Charlotte Aston","12",-22.7262,113.5214,20210518,"inNP.12","Point Cloates",126,"Yes",0,3,3,1,4,0.607142857142857,28,0.944444444444444,0.53930480546961,"BRUV","2021-05_PtCloates_BRUVS",0,120,116.889801025391,1.58768763679858,296.55019167471,1.19442558288574,5.67023658752441,19.4762268066406,22.1737327575684,-139.063537597656,0.392857142857143,"12","BRUV","2021-05_PtCloates_BRUVS",-22.7262,113.5214,20210518,"Point Cloates","No-take","inNP.12",126,"Yes","Yes"
"546","13","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7963,113.5041,NA,"Point Cloates","Fished",116,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_13",20210518,"12:08:00","outNP.1","Charlotte Aston","13",-22.7963,113.5041,20210518,"outNP.1","Point Cloates",116,"Yes",0,1,6,6,4,0.375,32,1.45,0.825577947481897,"BRUV","2021-05_PtCloates_BRUVS",3,119,100.592895507812,0.675892911401734,302.673128180718,-0.206822395324707,2.35827922821045,8.79016876220703,55.18017578125,-155.773071289062,0.625,"13","BRUV","2021-05_PtCloates_BRUVS",-22.7963,113.5041,20210518,"Point Cloates","Fished","outNP.1",116,"Yes","Yes"
"547","14","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7413,113.4991,NA,"Point Cloates","Fished",179,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_14",20210519,"08:48:00","outNP.2","Gabby Cummins","14",-22.7413,113.4991,20210519,"outNP.2","Point Cloates",179,"Yes",0,0,0,1,0,0.966666666666667,30,0.105263157894737,0.315301767642306,"BRUV","2021-05_PtCloates_BRUVS",0,136,176.096603393555,2.15344041097148,302.7376150445,-0.0988445281982422,7.48701667785645,27.4654083251953,5.40396881103516,-181.500579833984,0.0333333333333333,"14","BRUV","2021-05_PtCloates_BRUVS",-22.7413,113.4991,20210519,"Point Cloates","Fished","outNP.2",179,"Yes","Yes"
"548","15","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7461,113.5138,NA,"Point Cloates","Fished",130,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_15",20210518,"12:40:00","outNP.3","Charlotte Aston","15",-22.7461,113.5138,20210518,"outNP.3","Point Cloates",130,"Yes",0,0,3,2,6,0.607142857142857,28,0.85,0.670820393249937,"BRUV","2021-05_PtCloates_BRUVS",0,117,121.09782409668,1.34919118400642,305.966922748909,1.16590690612793,4.86356925964355,17.9790573120117,28.6087741851807,-149.706604003906,0.392857142857143,"15","BRUV","2021-05_PtCloates_BRUVS",-22.7461,113.5138,20210518,"Point Cloates","Fished","outNP.3",130,"Yes","Yes"
"549","16","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7812,113.5115,NA,"Point Cloates","Fished",111,"Yes","No","BRUV","2021-05_PtCloates_BRUVS_16",20210518,"12:24:00","outNP.4","Gabby Cummins","16",-22.7812,113.5115,20210518,"outNP.4","Point Cloates",111,"Yes",0,2,4,2,3,0.685714285714286,35,1.0952380952381,0.943650459903555,"BRUV","2021-05_PtCloates_BRUVS",0,121,98.0573577880859,0.500087750098449,297.046103725363,0.613524436950684,1.79579639434814,5.99362182617188,49.064022064209,-147.121383666992,0.314285714285714,"16","BRUV","2021-05_PtCloates_BRUVS",-22.7812,113.5115,20210518,"Point Cloates","Fished","outNP.4",111,"Yes","No"
"550","17","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7757,113.5195,NA,"Point Cloates","Fished",104,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_17",20210518,"12:28:00","outNP.5","Charlotte Aston","17",-22.7757,113.5195,20210518,"outNP.5","Point Cloates",104,"Yes",0,1,5,2,5,0.380952380952381,21,1.26315789473684,0.805681579172283,"BRUV","2021-05_PtCloates_BRUVS",0,114,94.7151336669922,0.525495818098834,298.054795052931,0.124072074890137,1.84640598297119,6.61891174316406,40.6687889099121,-135.383926391602,0.619047619047619,"17","BRUV","2021-05_PtCloates_BRUVS",-22.7757,113.5195,20210518,"Point Cloates","Fished","outNP.5",104,"Yes","Yes"
"551","18","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7311,113.4913,NA,"Point Cloates","Fished",204,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_18",20210519,"08:40:00","outNP.6","Gabby Cummins","18",-22.7311,113.4913,20210519,"outNP.6","Point Cloates",204,"Yes",0,0,0,0,0,1,31,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,134,215.127563476562,1.32778377038827,293.492993940961,-0.707050323486328,4.77066040039062,16.0518341064453,-13.646390914917,-201.481170654297,0,"18","BRUV","2021-05_PtCloates_BRUVS",-22.7311,113.4913,20210519,"Point Cloates","Fished","outNP.6",204,"Yes","Yes"
"552","19","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7437,113.484,NA,"Point Cloates","Fished",206,"Yes",NA,"BRUV","2021-05_PtCloates_BRUVS_19",20210519,"08:53:00","outNP.7","Gabby Cummins","19",-22.7437,113.484,20210519,"outNP.7","Point Cloates",206,"Yes",0,0,0,0,0,1,29,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,137,218.678771972656,1.43331296213797,292.820467544156,-0.856243133544922,5.10337066650391,17.0652008056641,-4.9619607925415,-213.716812133789,0,"19","BRUV","2021-05_PtCloates_BRUVS",-22.7437,113.484,20210519,"Point Cloates","Fished","outNP.7",206,"Yes",NA
"553","2","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7108,113.5386,NA,"Point Cloates","No-take",104,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_2",20210518,"14:46:00","inNP.2","Charlotte Aston","2",-22.7108,113.5386,20210518,"inNP.2","Point Cloates",104,"Yes",0,3,1,6,0,0.6,25,0.842105263157895,0.688247201611685,"BRUV","2021-05_PtCloates_BRUVS",0,124,101.881301879883,0.653816850949521,285.148051666545,-1.136887550354,2.39783382415771,8.44195556640625,6.52523565292358,-108.406539916992,0.4,"2","BRUV","2021-05_PtCloates_BRUVS",-22.7108,113.5386,20210518,"Point Cloates","No-take","inNP.2",104,"Yes","Yes"
"554","21","Lethrinidae Lethrinus miniatus",7,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7563,113.5189,NA,"Point Cloates","Fished",112,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_21",20210518,"12:36:00","outNP.9","Gabby Cummins","21",-22.7563,113.5189,20210518,"outNP.9","Point Cloates",112,"Yes",0,0,4,6,3,0.409090909090909,22,1.28571428571429,0.643650304346789,"BRUV","2021-05_PtCloates_BRUVS",0,122,104.174667358398,0.669259463198617,265.703957485524,0.786273002624512,2.48856639862061,6.78323364257812,34.4366340637207,-138.611297607422,0.590909090909091,"21","BRUV","2021-05_PtCloates_BRUVS",-22.7563,113.5189,20210518,"Point Cloates","Fished","outNP.9",112,"Yes","Yes"
"555","22","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2021-05_PtCloates_BRUVS",-22.7812,113.4964,NA,"Point Cloates","Fished",138,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_22",20210518,"12:19:00","outNP.10","Charlotte Aston","22",-22.7812,113.4964,20210518,"outNP.10","Point Cloates",138,"Yes",0,0,6,1,4,0.607142857142857,28,1.05263157894737,0.779863535820802,"BRUV","2021-05_PtCloates_BRUVS",0,115,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.392857142857143,"22","BRUV","2021-05_PtCloates_BRUVS",-22.7812,113.4964,20210518,"Point Cloates","Fished","outNP.10",138,"Yes","Yes"
