"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status","successful.length"
"516","28","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.6987,113.5625,"BRUV","2022-05_PtCloates_stereo-BRUVS_28",4,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",76.3,"Yes",0,0,2,6,2,0.72972972972973,37,0.833333333333333,0.56465970257328,0,186,68.6032485961914,0.580294617922021,293.456701690084,0.592523574829102,2.07400321960449,6.6474609375,1.8352552652359,-70.4385070800781,0.27027027027027,NA,NA
"517","29","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7758,113.494,"BOSS","2021-05_PtCloates_BOSS_29",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.5","Point Cloates",152,"Yes",0,0,1,1,5,0.867924528301887,53,0.583333333333333,0.554204706893452,0,20,131.818206787109,1.00257284139827,289.704780968301,0.620437622070312,3.55547714233398,12.4027404785156,49.1793670654297,-180.997573852539,0.132075471698113,NA,NA
"518","29","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.691,113.5564,"BRUV","2022-05_PtCloates_stereo-BRUVS_29",1,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",87.9,"Yes",0,0,0,12,3,0.583333333333333,36,1.53571428571429,1.07089934019281,0,194,85.6274032592773,1.38219903555156,302.884444499093,0.00551414489746094,4.8111629486084,17.5219345092773,-5.10974168777466,-80.5176620483398,0.416666666666667,NA,NA
"519","29","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7758,113.494,"BOSS","2021-05_PtCloates_BOSS_29",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.5","Point Cloates",152,"Yes",0,0,1,1,5,0.867924528301887,53,0.583333333333333,0.554204706893452,0,20,131.818206787109,1.00257284139827,289.704780968301,0.620437622070312,3.55547714233398,12.4027404785156,49.1793670654297,-180.997573852539,0.132075471698113,NA,NA
"520","29","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.691,113.5564,"BRUV","2022-05_PtCloates_stereo-BRUVS_29",4,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",87.9,"Yes",0,0,0,12,3,0.583333333333333,36,1.53571428571429,1.07089934019281,0,194,85.6274032592773,1.38219903555156,302.884444499093,0.00551414489746094,4.8111629486084,17.5219345092773,-5.10974168777466,-80.5176620483398,0.416666666666667,NA,NA
"521","29","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7758,113.494,"BOSS","2021-05_PtCloates_BOSS_29",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.5","Point Cloates",152,"Yes",0,0,1,1,5,0.867924528301887,53,0.583333333333333,0.554204706893452,0,20,131.818206787109,1.00257284139827,289.704780968301,0.620437622070312,3.55547714233398,12.4027404785156,49.1793670654297,-180.997573852539,0.132075471698113,NA,NA
"522","29","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.691,113.5564,"BRUV","2022-05_PtCloates_stereo-BRUVS_29",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",87.9,"Yes",0,0,0,12,3,0.583333333333333,36,1.53571428571429,1.07089934019281,0,194,85.6274032592773,1.38219903555156,302.884444499093,0.00551414489746094,4.8111629486084,17.5219345092773,-5.10974168777466,-80.5176620483398,0.416666666666667,NA,NA
"523","29","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7758,113.494,"BOSS","2021-05_PtCloates_BOSS_29",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.5","Point Cloates",152,"Yes",0,0,1,1,5,0.867924528301887,53,0.583333333333333,0.554204706893452,0,20,131.818206787109,1.00257284139827,289.704780968301,0.620437622070312,3.55547714233398,12.4027404785156,49.1793670654297,-180.997573852539,0.132075471698113,NA,NA
"524","29","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.691,113.5564,"BRUV","2022-05_PtCloates_stereo-BRUVS_29",2,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",87.9,"Yes",0,0,0,12,3,0.583333333333333,36,1.53571428571429,1.07089934019281,0,194,85.6274032592773,1.38219903555156,302.884444499093,0.00551414489746094,4.8111629486084,17.5219345092773,-5.10974168777466,-80.5176620483398,0.416666666666667,NA,NA
"525","3","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.7087,113.5263,"BRUV","2021-05_PtCloates_BRUVS_3",4,"Lethrinidae Gymnocranius sp1_BRUV",20210518,"inNP.3","Point Cloates",129,"Yes",0,0,6,5,6,0.260869565217391,23,1.4375,0.51234753829798,0,125,122.73503112793,2.02439225637389,287.694847289184,0.593099594116211,7.24416160583496,23.3813705444336,10.7041797637939,-133.439208984375,0.739130434782609,"No-take","Yes"
"526","3","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7379,113.5515,"BRUV","2022-05_PtCloates_stereo-BRUVS_3",3,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",78.3,"Yes",0,0,0,0,0,1,33,0.04,0.2,0,161,72.0429992675781,0.641651618480894,282.054840505595,0.352909088134766,2.27633094787598,6.84764862060547,13.4668922424316,-85.509895324707,0,NA,NA
"527","3","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.7087,113.5263,"BRUV","2021-05_PtCloates_BRUVS_3",6,"Lethrinidae Lethrinus miniatus_BRUV",20210518,"inNP.3","Point Cloates",129,"Yes",0,0,6,5,6,0.260869565217391,23,1.4375,0.51234753829798,0,125,122.73503112793,2.02439225637389,287.694847289184,0.593099594116211,7.24416160583496,23.3813705444336,10.7041797637939,-133.439208984375,0.739130434782609,"No-take","Yes"
"528","3","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7379,113.5515,"BRUV","2022-05_PtCloates_stereo-BRUVS_3",0,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",78.3,"Yes",0,0,0,0,0,1,33,0.04,0.2,0,161,72.0429992675781,0.641651618480894,282.054840505595,0.352909088134766,2.27633094787598,6.84764862060547,13.4668922424316,-85.509895324707,0,NA,NA
"529","3","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.7087,113.5263,"BRUV","2021-05_PtCloates_BRUVS_3",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210518,"inNP.3","Point Cloates",129,"Yes",0,0,6,5,6,0.260869565217391,23,1.4375,0.51234753829798,0,125,122.73503112793,2.02439225637389,287.694847289184,0.593099594116211,7.24416160583496,23.3813705444336,10.7041797637939,-133.439208984375,0.739130434782609,"No-take","Yes"
"530","3","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7379,113.5515,"BRUV","2022-05_PtCloates_stereo-BRUVS_3",6,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",78.3,"Yes",0,0,0,0,0,1,33,0.04,0.2,0,161,72.0429992675781,0.641651618480894,282.054840505595,0.352909088134766,2.27633094787598,6.84764862060547,13.4668922424316,-85.509895324707,0,NA,NA
"531","3","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.7087,113.5263,"BRUV","2021-05_PtCloates_BRUVS_3",0,"Pinguipedidae Parapercis nebulosa_BRUV",20210518,"inNP.3","Point Cloates",129,"Yes",0,0,6,5,6,0.260869565217391,23,1.4375,0.51234753829798,0,125,122.73503112793,2.02439225637389,287.694847289184,0.593099594116211,7.24416160583496,23.3813705444336,10.7041797637939,-133.439208984375,0.739130434782609,"No-take","Yes"
"532","3","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7379,113.5515,"BRUV","2022-05_PtCloates_stereo-BRUVS_3",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",78.3,"Yes",0,0,0,0,0,1,33,0.04,0.2,0,161,72.0429992675781,0.641651618480894,282.054840505595,0.352909088134766,2.27633094787598,6.84764862060547,13.4668922424316,-85.509895324707,0,NA,NA
"533","30","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7887,113.4839,"BOSS","2021-05_PtCloates_BOSS_30",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.6","Point Cloates",169,"Yes",0,1,2,0,0,0.943396226415094,53,0.0571428571428571,0.235504107976803,0,21,140.957473754883,0.845807787732315,310.190375376739,0.864374160766602,3.0188159942627,11.0871276855469,55.0681381225586,-196.025619506836,0.0566037735849057,NA,NA
"534","30","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7058,113.5588,"BRUV","2022-05_PtCloates_stereo-BRUVS_30",3,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",78.5,"Yes",0,0,1,11,0,0.684210526315789,38,0.535714285714286,0.576203594236084,0,178,70.1745071411133,0.51524474255295,267.505811023799,0.354198455810547,1.73928070068359,4.84810638427734,3.65084052085876,-73.8253479003906,0.315789473684211,NA,NA
"535","30","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7887,113.4839,"BOSS","2021-05_PtCloates_BOSS_30",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.6","Point Cloates",169,"Yes",0,1,2,0,0,0.943396226415094,53,0.0571428571428571,0.235504107976803,0,21,140.957473754883,0.845807787732315,310.190375376739,0.864374160766602,3.0188159942627,11.0871276855469,55.0681381225586,-196.025619506836,0.0566037735849057,NA,NA
"536","30","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7058,113.5588,"BRUV","2022-05_PtCloates_stereo-BRUVS_30",2,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",78.5,"Yes",0,0,1,11,0,0.684210526315789,38,0.535714285714286,0.576203594236084,0,178,70.1745071411133,0.51524474255295,267.505811023799,0.354198455810547,1.73928070068359,4.84810638427734,3.65084052085876,-73.8253479003906,0.315789473684211,NA,NA
"537","30","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7887,113.4839,"BOSS","2021-05_PtCloates_BOSS_30",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.6","Point Cloates",169,"Yes",0,1,2,0,0,0.943396226415094,53,0.0571428571428571,0.235504107976803,0,21,140.957473754883,0.845807787732315,310.190375376739,0.864374160766602,3.0188159942627,11.0871276855469,55.0681381225586,-196.025619506836,0.0566037735849057,NA,NA
"538","30","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7058,113.5588,"BRUV","2022-05_PtCloates_stereo-BRUVS_30",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",78.5,"Yes",0,0,1,11,0,0.684210526315789,38,0.535714285714286,0.576203594236084,0,178,70.1745071411133,0.51524474255295,267.505811023799,0.354198455810547,1.73928070068359,4.84810638427734,3.65084052085876,-73.8253479003906,0.315789473684211,NA,NA
"539","30","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7887,113.4839,"BOSS","2021-05_PtCloates_BOSS_30",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.6","Point Cloates",169,"Yes",0,1,2,0,0,0.943396226415094,53,0.0571428571428571,0.235504107976803,0,21,140.957473754883,0.845807787732315,310.190375376739,0.864374160766602,3.0188159942627,11.0871276855469,55.0681381225586,-196.025619506836,0.0566037735849057,NA,NA
"540","30","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7058,113.5588,"BRUV","2022-05_PtCloates_stereo-BRUVS_30",1,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",78.5,"Yes",0,0,1,11,0,0.684210526315789,38,0.535714285714286,0.576203594236084,0,178,70.1745071411133,0.51524474255295,267.505811023799,0.354198455810547,1.73928070068359,4.84810638427734,3.65084052085876,-73.8253479003906,0.315789473684211,NA,NA
"541","31","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7936,113.5041,"BOSS","2021-05_PtCloates_BOSS_31",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.7","Point Cloates",116,"Yes",0,0,3,4,11,0.617021276595745,47,1.25,0.493548116792825,0,22,102.314041137695,0.655775101947455,299.56555119846,-0.306170463562012,2.24008655548096,8.58426666259766,54.2973861694336,-156.611434936523,0.382978723404255,NA,NA
"542","31","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7542,113.5424,"BRUV","2022-05_PtCloates_stereo-BRUVS_31",1,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",82.3,"Yes",0,0,3,2,2,0.8,35,0.208333333333333,0.414851116999053,0,146,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0.2,NA,NA
"543","31","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7936,113.5041,"BOSS","2021-05_PtCloates_BOSS_31",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.7","Point Cloates",116,"Yes",0,0,3,4,11,0.617021276595745,47,1.25,0.493548116792825,0,22,102.314041137695,0.655775101947455,299.56555119846,-0.306170463562012,2.24008655548096,8.58426666259766,54.2973861694336,-156.611434936523,0.382978723404255,NA,NA
"544","31","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7542,113.5424,"BRUV","2022-05_PtCloates_stereo-BRUVS_31",1,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",82.3,"Yes",0,0,3,2,2,0.8,35,0.208333333333333,0.414851116999053,0,146,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0.2,NA,NA
"545","31","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7936,113.5041,"BOSS","2021-05_PtCloates_BOSS_31",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.7","Point Cloates",116,"Yes",0,0,3,4,11,0.617021276595745,47,1.25,0.493548116792825,0,22,102.314041137695,0.655775101947455,299.56555119846,-0.306170463562012,2.24008655548096,8.58426666259766,54.2973861694336,-156.611434936523,0.382978723404255,NA,NA
"546","31","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7542,113.5424,"BRUV","2022-05_PtCloates_stereo-BRUVS_31",3,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",82.3,"Yes",0,0,3,2,2,0.8,35,0.208333333333333,0.414851116999053,0,146,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0.2,NA,NA
"547","31","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7936,113.5041,"BOSS","2021-05_PtCloates_BOSS_31",1,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.7","Point Cloates",116,"Yes",0,0,3,4,11,0.617021276595745,47,1.25,0.493548116792825,0,22,102.314041137695,0.655775101947455,299.56555119846,-0.306170463562012,2.24008655548096,8.58426666259766,54.2973861694336,-156.611434936523,0.382978723404255,NA,NA
"548","31","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7542,113.5424,"BRUV","2022-05_PtCloates_stereo-BRUVS_31",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",82.3,"Yes",0,0,3,2,2,0.8,35,0.208333333333333,0.414851116999053,0,146,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0.2,NA,NA
"549","32","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7537,113.4863,"BOSS","2021-05_PtCloates_BOSS_32",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.8","Point Cloates",194,"Yes",0,0,0,0,0,1,35,0,0,0,23,193.968963623047,2.31579318026673,297.605374818671,-0.300344467163086,8.18643760681152,28.6856079101562,10.4092302322388,-204.378189086914,0,NA,NA
"550","32","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7239,113.5552,"BRUV","2022-05_PtCloates_stereo-BRUVS_32",4,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",78.3,"Yes",0,2,1,0,0,0.909090909090909,33,0.2,0.410391340834062,0,168,70.7151184082031,0.499863719938167,276.985275679739,0.298833847045898,1.71719360351562,5.21316528320312,6.63383150100708,-77.3489532470703,0.0909090909090909,NA,NA
"551","32","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7537,113.4863,"BOSS","2021-05_PtCloates_BOSS_32",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.8","Point Cloates",194,"Yes",0,0,0,0,0,1,35,0,0,0,23,193.968963623047,2.31579318026673,297.605374818671,-0.300344467163086,8.18643760681152,28.6856079101562,10.4092302322388,-204.378189086914,0,NA,NA
"552","32","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7239,113.5552,"BRUV","2022-05_PtCloates_stereo-BRUVS_32",0,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",78.3,"Yes",0,2,1,0,0,0.909090909090909,33,0.2,0.410391340834062,0,168,70.7151184082031,0.499863719938167,276.985275679739,0.298833847045898,1.71719360351562,5.21316528320312,6.63383150100708,-77.3489532470703,0.0909090909090909,NA,NA
"553","32","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7537,113.4863,"BOSS","2021-05_PtCloates_BOSS_32",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.8","Point Cloates",194,"Yes",0,0,0,0,0,1,35,0,0,0,23,193.968963623047,2.31579318026673,297.605374818671,-0.300344467163086,8.18643760681152,28.6856079101562,10.4092302322388,-204.378189086914,0,NA,NA
"554","32","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7239,113.5552,"BRUV","2022-05_PtCloates_stereo-BRUVS_32",5,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",78.3,"Yes",0,2,1,0,0,0.909090909090909,33,0.2,0.410391340834062,0,168,70.7151184082031,0.499863719938167,276.985275679739,0.298833847045898,1.71719360351562,5.21316528320312,6.63383150100708,-77.3489532470703,0.0909090909090909,NA,NA
"555","32","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7537,113.4863,"BOSS","2021-05_PtCloates_BOSS_32",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.8","Point Cloates",194,"Yes",0,0,0,0,0,1,35,0,0,0,23,193.968963623047,2.31579318026673,297.605374818671,-0.300344467163086,8.18643760681152,28.6856079101562,10.4092302322388,-204.378189086914,0,NA,NA
"556","32","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7239,113.5552,"BRUV","2022-05_PtCloates_stereo-BRUVS_32",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",78.3,"Yes",0,2,1,0,0,0.909090909090909,33,0.2,0.410391340834062,0,168,70.7151184082031,0.499863719938167,276.985275679739,0.298833847045898,1.71719360351562,5.21316528320312,6.63383150100708,-77.3489532470703,0.0909090909090909,NA,NA
"557","33","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7163,113.4963,"BOSS","2021-05_PtCloates_BOSS_33",0,"Lethrinidae Gymnocranius sp1_BOSS",20210520,"outNP.9","Point Cloates",207,"Yes",0,0,0,0,0,1,48,0,0,0,24,217.772064208984,1.00205153037954,290.253391139043,-0.251298904418945,3.54981803894043,12.0262451171875,-21.6659469604492,-196.10612487793,0,NA,NA
"558","33","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.719,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_33",7,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",85.4,"Yes",0,0,2,1,0,0.903225806451613,31,0,0,0,172,80.745979309082,0.804784022711816,277.730686726573,-0.0389833450317383,2.81836795806885,8.10637664794922,8.9134693145752,-89.6594467163086,0.0967741935483871,NA,NA
"559","33","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7163,113.4963,"BOSS","2021-05_PtCloates_BOSS_33",0,"Lethrinidae Lethrinus miniatus_BOSS",20210520,"outNP.9","Point Cloates",207,"Yes",0,0,0,0,0,1,48,0,0,0,24,217.772064208984,1.00205153037954,290.253391139043,-0.251298904418945,3.54981803894043,12.0262451171875,-21.6659469604492,-196.10612487793,0,NA,NA
"560","33","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.719,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_33",0,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",85.4,"Yes",0,0,2,1,0,0.903225806451613,31,0,0,0,172,80.745979309082,0.804784022711816,277.730686726573,-0.0389833450317383,2.81836795806885,8.10637664794922,8.9134693145752,-89.6594467163086,0.0967741935483871,NA,NA
"561","33","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7163,113.4963,"BOSS","2021-05_PtCloates_BOSS_33",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210520,"outNP.9","Point Cloates",207,"Yes",0,0,0,0,0,1,48,0,0,0,24,217.772064208984,1.00205153037954,290.253391139043,-0.251298904418945,3.54981803894043,12.0262451171875,-21.6659469604492,-196.10612487793,0,NA,NA
"562","33","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.719,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_33",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",85.4,"Yes",0,0,2,1,0,0.903225806451613,31,0,0,0,172,80.745979309082,0.804784022711816,277.730686726573,-0.0389833450317383,2.81836795806885,8.10637664794922,8.9134693145752,-89.6594467163086,0.0967741935483871,NA,NA
"563","33","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7163,113.4963,"BOSS","2021-05_PtCloates_BOSS_33",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210520,"outNP.9","Point Cloates",207,"Yes",0,0,0,0,0,1,48,0,0,0,24,217.772064208984,1.00205153037954,290.253391139043,-0.251298904418945,3.54981803894043,12.0262451171875,-21.6659469604492,-196.10612487793,0,NA,NA
"564","33","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.719,113.549,"BRUV","2022-05_PtCloates_stereo-BRUVS_33",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",85.4,"Yes",0,0,2,1,0,0.903225806451613,31,0,0,0,172,80.745979309082,0.804784022711816,277.730686726573,-0.0389833450317383,2.81836795806885,8.10637664794922,8.9134693145752,-89.6594467163086,0.0967741935483871,NA,NA
